BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,TenureBucket_0-1,TenureBucket_1-3,TenureBucket_3-5,TenureBucket_5-10,TenureBucket_>10,RiskCohort_High,RiskCohort_Low,RiskCohort_Medium,log1p_MonthlyIncome,DistanceFromHome,AvgWorkHours,OvertimeRatio,HourGapFromStandard,WorkloadIndex,WLB_Mismatch,TimeSinceLastPromoRatio,IncomePerHour,CommuteStressIndex,Age,Education,JobLevel,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OvertimeFlag,ManagerStabilityIndex,CareerMobility,Satisfaction_X_Hours,RiskScore,AttritionFlag,EmployeeID
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.5070111808188895,-1.0109093429124179,0.6047806287745036,0.6047806287745036,0.604780628774504,0.025746331740679876,0.6737215074360693,0.666755483382226,-0.7709251008575074,-0.7865981175183192,2.3078818762192883,1.0617867539482457,-0.05778754527941421,1.7276678538151657,-0.6039107501479274,1.4159910129545328,2.3846071719525,0.15570708143992978,0.6780776863749062,1.2421236741763142,1.3913859594874136,0.25220049272708844,-1.573999194927609,-1.0853364387843123,1.785510994007814,-0.42623001504290287,1.5275252316519465,1.0069497688133449,-0.23402303698814123,-0.5555063881418092,1.7445815907033866,1,709
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6598928122485787,0.59321567104227,-1.1903765165251505,-1.1903765165251505,-1.1903765165251496,0.2403540350070512,-0.9755091698139204,-0.8514850080886236,-0.14815685658440853,0.12719071643488195,0.33684855220010396,1.0617867539482457,-0.9614863916702531,0.12358022071344858,1.855984331273588,-0.9320143892374165,-0.5620245977958568,-0.6201892226844656,-0.5247873968565242,-0.7761385133324532,-0.3149577783711777,-0.6654597159581094,-0.663898703301707,0.3362060901847455,-2.4320056013721856,2.346151056253851,-0.6546536707079771,0.5556910102868159,0.25312471380846063,-1.2169778456791864,-0.6810839929655454,0,710
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.1394458093401942,0.8400041347276065,-1.1906466412521877,-1.1906466412521877,-1.190646641252187,0.24017505382852572,-1.5632309351923883,0.3631073850880562,-0.6387252095690857,0.1927531146333959,-0.10115885313749257,-0.8916882501868245,-0.9614863916702531,-0.2774416875619807,-1.1505541015749308,-0.9320143892374165,0.8085018067382627,-0.6201892226844656,1.6804652557344315,1.6457761116780676,2.528948451393141,-1.5831199246433072,-1.573999194927609,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,0.9066700446963384,-0.5747516813809295,-2.057519329141428,0.5317487988689206,0,711
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9247554400037711,-0.8875151110697495,-0.05662786746473892,-0.05662786746473892,-0.05662786746473846,-0.2664141908991569,-0.033805078098489524,-0.8514850080886236,-0.406890093591577,-0.5737813333600281,1.2128633628752972,-1.8684257522543597,-0.05778754527941421,-0.67846359583741,1.3093409798465847,-0.9320143892374165,-0.013814035982209054,-0.6201892226844656,0.6780776863749062,-0.7761385133324532,1.1069953365109817,1.1698607014122862,1.1563022799500973,0.3362060901847455,-1.0261667362455191,2.346151056253851,-0.6546536707079771,0.7061105964623257,-0.6459449831785429,1.2995228265308136,-0.6810839929655454,0,712
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08879717892958407,-0.8875151110697495,-0.4355631514775538,-0.4355631514775538,-0.4355631514775533,-0.4337992959489908,-0.3485528908045511,-0.8514850080886236,0.04511475735783679,-0.6216460577631135,-1.0866755151470848,0.08504925188071055,-0.05778754527941421,2.128689762090595,0.7626976284195812,-0.9320143892374165,-0.8361298787026807,-0.6201892226844656,-1.1262199384722393,-0.7761385133324532,-1.1681296473004734,0.25220049272708844,1.1563022799500973,0.3362060901847455,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,-1.700602782345828,3.372204970278758,0.5304876576110419,-1.2875003888827785,0,713
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.37512191103833203,-0.6407266473844129,-0.17245228131037219,-0.17245228131037152,-0.1724522813103717,-0.9337738437921457,-0.2946457919420561,-0.8514850080886236,-0.16116636746906118,-0.2606887553499322,1.5413689168784945,-1.8684257522543597,0.8459113011114247,0.12358022071344858,-0.3305890744344257,-0.9320143892374165,2.3846071719525,0.15570708143992978,-0.32430988298461916,-0.7761385133324532,-0.3149577783711777,1.1698607014122862,-0.663898703301707,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,0.10443225176028706,-0.6077254211608768,0.18613410914319736,0.5317487988689206,0,714
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9798132471692471,-1.0109093429124179,0.142038646166302,0.14203864616630266,0.14203864616630246,-0.17865826882753505,0.16523538369632454,-0.8514850080886236,-0.4431372735263393,-0.8234763780605802,-2.072192177156677,1.0617867539482457,-0.05778754527941421,-0.67846359583741,1.855984331273588,0.24198831185855807,-1.5213930809697405,-0.6201892226844656,-1.3266974523441444,-0.7761385133324532,-1.1681296473004734,1.1698607014122862,1.1563022799500973,1.7577486191538032,0.37967212888114743,2.346151056253851,-0.6546536707079771,-1.700602782345828,-0.8880022092904284,1.4459303192447261,-0.6810839929655454,0,715
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7045755173698579,-1.0109093429124179,-0.39164209685563783,-0.39164209685563783,-0.39164209685563733,-0.41439827774890087,-0.31207157999179497,-0.8514850080886236,0.6972897141262826,-0.8660081089759795,-0.2106607044718917,1.0617867539482457,-0.05778754527941421,-1.0794855041128393,-0.6039107501479274,-0.9320143892374165,-0.150866676435621,-0.6201892226844656,0.4776001725030011,-0.7761385133324532,-1.1681296473004734,1.1698607014122862,1.1563022799500973,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.6546536707079771,-1.700602782345828,-0.8880022092904284,1.052633743654485,-1.2875003888827785,0,716
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1549639837362268,2.0739464531542895,-0.2549171863243153,-0.2549171863243153,-0.25491718632431487,0.8601773855698063,-0.19850636622640067,-0.8514850080886236,-0.027526276142111415,0.7899797681406757,-1.0866755151470848,1.0617867539482457,-0.9614863916702531,0.12358022071344858,0.4893759527060795,-0.9320143892374165,-0.4249719573424449,0.15570708143992978,-0.12383236911271409,-0.7761385133324532,-1.1681296473004734,1.1698607014122862,1.1563022799500973,0.3362060901847455,1.785510994007814,-0.42623001504290287,-0.6546536707079771,-1.700602782345828,0.11048384842109969,1.1533933078938878,-0.07466759704831241,0,717
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.14406592922182945,1.2101868302556114,0.7542498445335615,0.7542498445335615,0.7542498445335619,1.5288385129429287,0.8599476681231653,-0.3454048442650073,-0.16398904874268938,0.9478854383790547,1.979376322216091,0.08504925188071055,-0.9614863916702531,1.3266459455397364,-0.3305890744344257,2.5899937140505074,1.7678702899121463,-2.1719818309332566,2.2818977973501466,0.43481879917280725,1.1069953365109817,-1.5831199246433072,0.24620178832419518,-1.0853364387843123,1.785510994007814,-0.42623001504290287,1.5275252316519465,-0.3635397941190761,-0.22234483748274297,-0.500430641562192,2.35099798662062,1,718
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7194494078964286,1.827157989468953,2.014262745056578,2.014262745056578,2.0142627450565787,0.6483495097856141,1.6862994308882155,0.4137154014704178,-0.4937358679811949,1.5811412018956317,2.08887817355049,1.0617867539482457,-0.05778754527941421,0.5246021289888778,-0.057267398720923963,1.4159910129545328,2.3846071719525,-0.6201892226844656,2.2818977973501466,2.251254767930698,1.3913859594874136,1.1698607014122862,-0.663898703301707,0.3362060901847455,0.37967212888114743,-0.42623001504290287,1.5275252316519465,-0.19640692059073206,-0.5142998251176929,1.3947605345487444,1.1381651947861535,0,719
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7967828274175759,-1.0109093429124179,-0.9707586257833888,-0.9707586257833888,-0.9707586257833883,-0.6702083992138343,-0.7930921354061384,-0.8514850080886236,1.0093706931535893,-0.9121608486036908,-0.3201625558062908,-0.8916882501868245,-0.05778754527941421,-0.67846359583741,0.4893759527060795,0.24198831185855807,-0.8361298787026807,-1.3960855268088612,-0.32430988298461916,-0.7761385133324532,-1.1681296473004734,-1.5831199246433072,0.24620178832419518,0.3362060901847455,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,-1.700602782345828,-0.35547631184428,-1.1360540298056805,-1.2875003888827785,0,720
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1783395521135077,-0.7641208792270812,-0.894201907737671,-0.894201907737671,-0.8942019077376705,-0.6363913997603873,-0.7295032837751318,1.0463156062499384,0.0773103378330183,-0.5188874336565542,0.33684855220010396,0.08504925188071055,-0.05778754527941421,0.9256240372643071,-1.1505541015749308,0.24198831185855807,0.5343965258314387,0.15570708143992978,1.0790327141187162,2.251254767930698,1.1069953365109817,-0.6654597159581094,0.24620178832419518,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.6546536707079771,0.3049916999942998,-0.00045904688018124853,-0.6603156223487359,-0.6810839929655454,0,721
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.18643640902205438,-0.5173324155417446,-0.35286031952659214,-0.35286031952659147,-0.3528603195265917,0.7952815220874077,-0.27985900939687025,1.8054358519853633,-0.029773922992266402,-0.18088507203225834,-0.3201625558062908,0.08504925188071055,-0.9614863916702531,0.5246021289888778,0.7626976284195812,0.24198831185855807,-0.150866676435621,-0.6201892226844656,0.27712265863109603,2.049428549179821,0.8226047135345498,-0.6654597159581094,0.24620178832419518,0.3362060901847455,1.785510994007814,-0.42623001504290287,-0.6546536707079771,0.9317399757255899,0.1770495856018683,-0.4109767202384356,-0.07466759704831241,0,722
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07518090142102457,-0.8875151110697495,-0.009977625468330434,-0.009977625468330434,-0.009977625468329936,-0.2458076230058774,0.10210219049503776,-0.8514850080886236,0.0746612863897957,-0.5678887678727249,-0.6486681098094882,-0.8916882501868245,-0.05778754527941421,1.7276678538151657,0.4893759527060795,0.24198831185855807,-1.1102351596095046,-0.6201892226844656,-1.1262199384722393,-0.7761385133324532,-1.1681296473004734,0.25220049272708844,1.1563022799500973,1.7577486191538032,-2.4320056013721856,-0.42623001504290287,-0.6546536707079771,-1.700602782345828,5.324799927581301,0.8049188895135818,-1.2875003888827785,1,723
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4304441165619546,-1.0109093429124179,1.0729137938437678,1.0729137938437678,1.0729137938437685,1.7399811574046684,1.2569763373916785,1.425875729117651,0.1353296154507194,-0.7492902062443281,-0.2106607044718917,-0.8916882501868245,-0.9614863916702531,-1.0794855041128393,-0.6039107501479274,-0.9320143892374165,-0.8361298787026807,-0.6201892226844656,-0.5247873968565242,0.43481879917280725,-0.5993484013476096,1.1698607014122862,0.24620178832419518,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,1.5275252316519465,-0.19640692059073206,-0.8880022092904284,1.5032020971339204,1.7445815907033866,1,724
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6077065497235483,-0.270543951856408,-0.976569089566679,-0.976569089566679,-0.9765690895666786,-0.6727750250515101,-0.7979183705015658,-0.8514850080886236,0.7859359718621962,-0.1514079907668916,0.11784484953130571,0.08504925188071055,-0.05778754527941421,-0.67846359583741,-0.057267398720923963,-0.9320143892374165,-0.9731825191560927,-0.6201892226844656,-0.5247873968565242,-0.7761385133324532,-0.3149577783711777,1.1698607014122862,0.24620178832419518,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.6546536707079771,0.5556910102868159,-0.22234483748274297,0.18162963264811022,-1.2875003888827785,0,725
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5640724329705784,0.09963874367159682,0.15814617832905814,0.15814617832905747,0.15814617832905864,-0.1715431727229843,0.17192493034216896,0.01608098703757612,0.41503353142962124,0.3362959872422235,-0.3201625558062908,1.0617867539482457,-0.05778754527941421,-0.67846359583741,2.4026276827005915,-0.9320143892374165,0.3973438853780268,0.9316033855643252,1.4799877418625262,0.8384712366745607,1.9601672054402774,0.25220049272708844,1.1563022799500973,1.7577486191538032,0.37967212888114743,2.346151056253851,-0.6546536707079771,0.6631335718407513,-0.6978143887739469,0.9133305242345859,-1.2875003888827785,0,726
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.194199390728666,-0.8875151110697495,-0.7305415484382626,-0.7305415484382626,-0.730541548438262,-0.5640985635174086,-0.5935651901495327,-0.8514850080886236,1.4632072512267427,-0.6589058756556875,-0.9771736638126857,0.08504925188071055,-0.05778754527941421,-0.67846359583741,-0.8772324258614291,-0.9320143892374165,-0.8361298787026807,-0.6201892226844656,-0.32430988298461916,-0.7761385133324532,-0.03056715539474581,0.25220049272708844,-1.573999194927609,0.3362060901847455,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,0.7061105964623257,-0.35547631184428,-1.04753991799497,-1.2875003888827785,0,727
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.05457507143048754,0.7166099028849382,2.387061828061027,2.3870618280610256,2.387061828061027,0.8130241027936151,2.894295043748401,0.9704035816763958,-0.2829710162463613,1.301459346571957,-0.6486681098094882,-0.8916882501868245,-0.05778754527941421,-0.67846359583741,-0.057267398720923963,-0.9320143892374165,-0.150866676435621,0.15570708143992978,0.6780776863749062,1.6457761116780676,0.8226047135345498,1.1698607014122862,0.24620178832419518,-1.0853364387843123,-1.0261667362455191,-0.42623001504290287,1.5275252316519465,0.4052714241113062,-0.6217392605673542,2.3506070061174285,2.9574143825378525,1,728
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0967801936578214,0.9633983665702748,1.9064580900059869,1.9064580900059869,1.906458090005987,0.6007295222262236,0.8980084772488975,-0.24418881150028374,0.5381066863590744,1.2519696298066667,0.22734670086570485,1.0617867539482457,-0.05778754527941421,0.12358022071344858,-1.1505541015749308,0.24198831185855807,-0.4249719573424449,0.15570708143992978,-0.32430988298461916,-0.3724860758306997,-0.03056715539474581,-1.5831199246433072,1.1563022799500973,1.7577486191538032,0.37967212888114743,-0.42623001504290287,1.5275252316519465,0.7061105964623257,0.11048384842109969,0.6296526790509234,0.5317487988689206,0,729
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6305524933506264,1.3335810620982798,-0.439517515518371,-0.439517515518371,-0.4395175155183705,-0.43554603653584834,-0.3518374290489459,1.425875729117651,2.0762988440987535,0.5665119144117597,1.5413689168784945,0.08504925188071055,-0.05778754527941421,-0.2774416875619807,-1.1505541015749308,0.24198831185855807,0.3973438853780268,-0.6201892226844656,-0.5247873968565242,0.43481879917280725,-0.5993484013476096,-0.6654597159581094,-0.663898703301707,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.6546536707079771,-0.19640692059073206,-0.5076265682574654,-0.9403046869524017,-0.07466759704831241,0,730
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.804331647229125,-1.0109093429124179,2.226622907108143,2.226622907108143,2.2266229071081436,-0.6676535510699891,2.694401546468006,0.666755483382226,1.307611591356456,-0.6573452631269273,0.4463504035345031,0.08504925188071055,1.7496101475022634,0.12358022071344858,-0.8772324258614291,0.24198831185855807,0.12323860447120288,-0.6201892226844656,-0.12383236911271409,0.43481879917280725,-0.3149577783711777,1.1698607014122862,1.1563022799500973,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,1.5275252316519465,-0.19640692059073206,-0.22234483748274297,2.9821668465650197,1.1381651947861535,0,731
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07774748325168906,-0.8875151110697495,2.014688839907967,2.0146888399079685,2.014688839907969,2.363989220269981,1.6866533499560317,-0.3454048442650073,-0.18930365555698075,-0.31214562000020235,0.008342998196906572,-0.8916882501868245,-0.9614863916702531,1.7276678538151657,-0.057267398720923963,-0.9320143892374165,-0.4249719573424449,0.15570708143992978,-0.12383236911271409,-0.3724860758306997,-0.3149577783711777,0.25220049272708844,0.24620178832419518,0.3362060901847455,1.785510994007814,-0.42623001504290287,1.5275252316519465,-0.19640692059073206,1.4417985920364702,1.3949960428298465,0.5317487988689206,0,732
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8272073348188769,-0.8875151110697495,0.05928961684305359,0.059289616843054255,0.05928961684305405,1.0683667821809866,0.13086925696983925,-0.24418881150028374,0.6954201302780183,-0.5591393649976842,-0.42966440714069,0.08504925188071055,-0.9614863916702531,1.3266459455397364,0.4893759527060795,-0.9320143892374165,-0.4249719573424449,-0.6201892226844656,-0.32430988298461916,-0.3724860758306997,-0.5993484013476096,-0.6654597159581094,1.1563022799500973,1.7577486191538032,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,-0.49724609294175115,1.1089699061326277,0.3142209328054545,-1.2875003888827785,0,733
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.804331647229125,-1.0109093429124179,2.0214660002806033,2.0214660002806033,2.0214660002806037,-1.0654169475515083,2.438793173179156,0.16067531955860942,1.3670009332615651,-0.673695259769519,-0.5391662584750891,1.0617867539482457,2.6533089938931025,-1.0794855041128393,-0.8772324258614291,0.24198831185855807,-0.9731825191560927,0.15570708143992978,-0.7252649107284292,-0.3724860758306997,-0.5993484013476096,0.25220049272708844,-0.663898703301707,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,1.5275252316519465,0.3049916999942998,-0.8880022092904284,0.6826246780740093,1.1381651947861535,0,734
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.43476048296461084,2.4441291486822943,-0.8117256067051285,-0.8117256067051285,-0.811725606705128,-0.5999595738130656,-0.6609975614386456,-0.8514850080886236,-0.09356336595295545,0.6388326285275676,0.22734670086570485,-0.8916882501868245,-0.05778754527941421,0.12358022071344858,-0.057267398720923963,-0.9320143892374165,0.26029124492461486,0.15570708143992978,-0.12383236911271409,-0.7761385133324532,0.25382346758168606,0.25220049272708844,0.24620178832419518,0.3362060901847455,0.37967212888114743,-0.42623001504290287,-0.6546536707079771,0.806390320579332,-0.273549250698719,-0.16720074465010337,-0.07466759704831241,0,735
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2954142214543178,-0.270543951856408,-0.3541990933376186,-0.3541990933376186,-0.3541990933376181,0.7943944677362389,-0.2809710096420479,0.16067531955860942,-0.4982980032106023,-0.002608505931380416,-1.3056792178158831,1.0617867539482457,-0.9614863916702531,-0.2774416875619807,-0.6039107501479274,2.5899937140505074,-0.6990772382492688,-0.6201892226844656,-0.7252649107284292,-0.3724860758306997,-0.5993484013476096,-1.5831199246433072,0.24620178832419518,0.3362060901847455,-1.0261667362455191,-0.42623001504290287,-0.6546536707079771,0.3049916999942998,-0.00045904688018124853,-0.9088669372141905,-0.6810839929655454,0,736
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2688221477959152,-0.8875151110697495,1.0498846090975362,1.0498846090975362,1.0498846090975364,0.22235978962588127,1.2282838963611606,-0.8514850080886236,0.9216465678975091,-0.4340136290217916,1.6508707682128936,-1.8684257522543597,-0.05778754527941421,-0.2774416875619807,-0.3305890744344257,-0.9320143892374165,1.7678702899121463,-0.6201892226844656,-0.32430988298461916,-0.7761385133324532,-0.5993484013476096,1.1698607014122862,0.24620178832419518,-1.0853364387843123,0.37967212888114743,-0.42623001504290287,1.5275252316519465,-0.49724609294175115,-0.6661164186878666,1.4883521383045344,1.1381651947861535,0,737
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6546511100452935,-0.8875151110697495,1.5093644773360932,1.509364477336092,1.5093644773360921,2.029167780771328,2.334589503054938,-0.6827916201474182,0.22932806520855095,-0.375975018763316,0.6653541062033014,-0.8916882501868245,-0.9614863916702531,-0.67846359583741,-0.3305890744344257,1.4159910129545328,1.2196597280984984,-1.3960855268088612,2.2818977973501466,-0.3724860758306997,1.1069953365109817,-1.5831199246433072,0.24620178832419518,-2.5068789677533703,0.37967212888114743,-0.42623001504290287,1.5275252316519465,-0.3635397941190761,-0.7548707349288913,-0.22218938670853125,1.1381651947861535,0,738
